name,url,neighborhood,cuisine,review_count,time_window
"Mona Lisa","http://www.opentable.com/mona-lisa?p=4&sd=2014-11-14 19:30&rid=5828&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","North Beach","Italian","38 reviews",0:00
"Piazza Pellegrini","http://www.opentable.com/piazza-pellegrini?p=4&sd=2014-11-14 19:30&rid=7517&pt=100,100,100,100,100&d=11/14/2014 19:00:00,11/14/2014 19:30:00,11/14/2014 20:00:00,11/14/2014 18:30:00,11/14/2014 20:30:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","North Beach","Italian","17 reviews",0:00
"Umami","http://www.opentable.com/umami?p=4&sd=2014-11-14 19:30&rid=7835&pt=100,100,100,100,100&d=,,11/14/2014 21:30:00,,11/14/2014 21:45:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Marina / Cow Hollow / Presidio","Japanese","99 reviews",4:31
"Market Street Grill","http://www.opentable.com/market-street-grill-san-francisco?p=4&sd=2014-11-14 19:30&rid=12862&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Civic Center / Hayes Valley / Van Ness","Californian","94 reviews",0:00
"MaSo","http://www.opentable.com/maso?p=4&sd=2014-11-14 19:30&rid=13339&pt=100,100,100,100,100&d=11/14/2014 19:00:00,,11/14/2014 20:00:00,11/14/2014 18:30:00,11/14/2014 20:15:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","SOMA","Californian","14 reviews",1:00
"Anchor and Hope","http://www.opentable.com/anchor-and-hope?p=4&sd=2014-11-14 19:30&rid=21244&pt=100,100,100,100,100&d=11/14/2014 19:15:00,,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","SOMA","Seafood","215 reviews",0:30
"BIN 38","http://www.opentable.com/bin-38?p=4&sd=2014-11-14 19:30&rid=22126&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 18:45:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Marina / Cow Hollow / Presidio","Contemporary American","38 reviews",0:00
"La Mar Cebicheria Peruana","http://www.opentable.com/la-mar-cebicheria-peruana?p=4&sd=2014-11-14 19:30&rid=25198&pt=100,100,100,100,100&d=11/14/2014 18:00:00,,11/14/2014 20:15:00,11/14/2014 17:30:00,11/14/2014 20:30:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Financial District / Embarcadero","Peruvian","327 reviews",2:15
"The Tipsy Pig","http://www.opentable.com/the-tipsy-pig?p=4&sd=2014-11-14 19:30&rid=28717&pt=100,100,100,100,100&d=11/14/2014 18:30:00,,11/14/2014 20:00:00,11/14/2014 18:00:00,11/14/2014 20:30:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Marina / Cow Hollow / Presidio","Gastro Pub","62 reviews",1:30
"Ziryab","http://www.opentable.com/ziryab?p=4&sd=2014-11-14 19:30&rid=30886&pt=100,100,100,100,100&d=11/14/2014 19:00:00,11/14/2014 19:30:00,11/14/2014 20:00:00,11/14/2014 18:30:00,11/14/2014 20:30:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","North Panhandle / USF","Mediterranean","5 reviews",0:00
"1601 Bar & Kitchen","http://www.opentable.com/1601-bar-and-kitchen?p=4&sd=2014-11-14 19:30&rid=116620&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","SOMA","Contemporary Asian","62 reviews",0:00
"Bitters, Bock & Rye","http://www.opentable.com/bitters-bock-and-rye?p=4&sd=2014-11-14 19:30&rid=129343&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Nob Hill","Barbecue","10 reviews",0:00
"Hillside Supper Club","http://www.opentable.com/hillside-supper-club?p=4&sd=2014-11-14 19:30&rid=136495&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Mission","Modern European","71 reviews",0:00
"Osha Thai 3rd Street","http://www.opentable.com/osha-thai-3rd-street?p=4&sd=2014-11-14 19:30&rid=145399&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","SOMA","Asian","69 reviews",0:00
"Wine Kitchen","http://www.opentable.com/wine-kitchen?p=4&sd=2014-11-14 19:30&rid=147949&pt=100,100,100,100,100&d=11/14/2014 18:30:00,,11/14/2014 20:30:00,11/14/2014 18:00:00,11/14/2014 21:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","North Panhandle / USF","American","14 reviews",2:00
"Osha Thai Embarcadero","http://www.opentable.com/osha-thai-embarcadero?p=4&sd=2014-11-14 19:30&rid=148651&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Financial District / Embarcadero","Thai","56 reviews",0:00
"Alioto's","http://www.opentable.com/aliotos?p=4&sd=2014-11-14 19:30&rid=3414&pt=100,100,100,100,100&d=11/14/2014 19:00:00,11/14/2014 19:30:00,11/14/2014 20:00:00,11/14/2014 18:30:00,11/14/2014 20:30:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Fisherman's Wharf","Seafood","122 reviews",0:00
"Mamacita","http://www.opentable.com/mamacita?p=4&sd=2014-11-14 19:30&rid=6001&pt=100,100,100,100,100&d=11/14/2014 18:30:00,,11/14/2014 21:00:00,11/14/2014 17:30:00,11/14/2014 21:30:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Marina / Cow Hollow / Presidio","Mexican","106 reviews",2:30
"Georges","http://www.opentable.com/georges-restaurant-lp?p=4&sd=2014-11-14 19:30&rid=32488&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Financial District / Embarcadero","Seafood","94 reviews",0:00
"A16 - San Francisco","http://www.opentable.com/a16-san-francisco?p=4&sd=2014-11-14 19:30&rid=2910&pt=100,100,100,100,100&d=11/14/2014 17:30:00,,11/14/2014 21:30:00,,11/14/2014 22:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Marina / Cow Hollow / Presidio","Italian","247 reviews",4:31
"Brindisi","http://www.opentable.com/brindisi?p=4&sd=2014-11-14 19:30&rid=2988&pt=100,100,100,100,100&d=11/14/2014 19:00:00,11/14/2014 19:30:00,11/14/2014 20:00:00,11/14/2014 18:30:00,11/14/2014 21:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Downtown / Union Square","Seafood","44 reviews",0:00
"Greens Restaurant","http://www.opentable.com/greens-restaurant-san-francisco?p=4&sd=2014-11-14 19:30&rid=3135&pt=100,100,100,100,100&d=11/14/2014 18:30:00,,11/14/2014 20:15:00,11/14/2014 18:00:00,11/14/2014 20:30:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Marina / Cow Hollow / Presidio","Vegetarian / Vegan","574 reviews",1:45
"Cafe de la Presse","http://www.opentable.com/cafe-de-la-presse?p=4&sd=2014-11-14 19:30&rid=5055&pt=100,100,100,100,100&d=11/14/2014 18:30:00,11/14/2014 19:30:00,11/14/2014 20:00:00,11/14/2014 18:00:00,11/14/2014 20:30:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Downtown / Union Square","French","98 reviews",0:00
"272 Soluna Cafe & Lounge","http://www.opentable.com/272-soluna-cafe-and-lounge?p=4&sd=2014-11-14 19:30&rid=5166&pt=100,100,100,100,100&d=11/14/2014 17:30:00,,11/14/2014 20:00:00,11/14/2014 17:15:00,11/14/2014 20:15:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Civic Center / Hayes Valley / Van Ness","Californian","78 reviews",2:30
"Ironside West Coast BBQ","http://www.opentable.com/ironside-west-coast-bbq?p=4&sd=2014-11-14 19:30&rid=42529&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Mission Bay / South Beach","Barbecue","34 reviews",2:16
"Boxing Room","http://www.opentable.com/boxing-room?p=4&sd=2014-11-14 19:30&rid=64774&pt=100,100,100,100,100&d=11/14/2014 19:00:00,,11/14/2014 19:45:00,11/14/2014 18:30:00,11/14/2014 20:30:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Civic Center / Hayes Valley / Van Ness","Creole / Cajun / Southern","156 reviews",0:45
"Game","http://www.opentable.com/game-popup-at-all-spice?p=4&sd=2014-11-14 19:30&rid=139123&pt=100,100,100,100,100&d=11/14/2014 18:45:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 18:30:00,11/14/2014 20:45:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Downtown / Union Square","Contemporary American","1 review",0:00
"Le Marais Bistro","http://www.opentable.com/le-marais-bistro?p=4&sd=2014-11-14 19:30&rid=148540&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Marina / Cow Hollow / Presidio","Mediterranean","29 reviews",0:00
"CHIAROSCURO","http://www.opentable.com/chiaroscuro?p=4&sd=2014-11-14 19:30&rid=10774&pt=100,100,100,100,100&d=11/14/2014 18:45:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 18:30:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Financial District / Embarcadero","Italian","88 reviews",0:00
"Mission Beach Cafe","http://www.opentable.com/mission-beach-cafe?p=4&sd=2014-11-14 19:30&rid=13636&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Mission","Californian","37 reviews",0:00
"Ti Piacera","http://www.opentable.com/ti-piacera?p=4&sd=2014-11-14 19:30&rid=18133&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Nob Hill","Italian","19 reviews",0:00
"Blue Plate","http://www.opentable.com/blue-plate?p=4&sd=2014-11-14 19:30&rid=23521&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Bernal Heights","Contemporary American","142 reviews",0:00
"Local Mission Eatery","http://www.opentable.com/local-mission-eatery?p=4&sd=2014-11-14 19:30&rid=46099&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Mission","Californian","54 reviews",0:00
"Zero Zero","http://www.opentable.com/zero-zero?p=4&sd=2014-11-14 19:30&rid=48964&pt=100,100,100,100,100&d=11/14/2014 17:30:00,,11/14/2014 20:30:00,,11/14/2014 21:15:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","SOMA","Italian","139 reviews",3:31
"Hana Zen Sushi Bar - Pier 39","http://www.opentable.com/hana-zen-sushi-bar-pier-39?p=4&sd=2014-11-14 19:30&rid=52510&pt=100,100,100,100,100&d=11/14/2014 19:00:00,11/14/2014 19:30:00,11/14/2014 20:00:00,11/14/2014 18:30:00,11/14/2014 20:30:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Fisherman's Wharf","Japanese","11 reviews",0:00
"Co Nam","http://www.opentable.com/co-nam?p=4&sd=2014-11-14 19:30&rid=97354&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 18:45:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Nob Hill","Vietnamese","21 reviews",0:00
"Mason Pacific","http://www.opentable.com/mason-pacific?p=4&sd=2014-11-14 19:30&rid=106990&pt=100,100,100,100,100&d=11/14/2014 17:45:00,,11/14/2014 21:30:00,,11/14/2014 21:45:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Nob Hill","Californian","88 reviews",4:31
"Olea Restaurant","http://www.opentable.com/olea-restaurant?p=4&sd=2014-11-14 19:30&rid=108685&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Nob Hill","Californian","42 reviews",0:00
"Cafe Zoetrope","http://www.opentable.com/cafe-zoetrope?p=4&sd=2014-11-14 19:30&rid=109762&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","North Beach","Italian","28 reviews",0:00
"YamaSho","http://www.opentable.com/yamasho?p=4&sd=2014-11-14 19:30&rid=48388&pt=100,100,100,100,100&d=11/14/2014 19:00:00,11/14/2014 19:30:00,11/14/2014 20:00:00,11/14/2014 18:30:00,11/14/2014 20:30:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Civic Center / Hayes Valley / Van Ness","Japanese","13 reviews",0:00
"The Abbot's Cellar","http://www.opentable.com/the-abbots-cellar?p=4&sd=2014-11-14 19:30&rid=84778&pt=100,100,100,1000,1000&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 18:00:00,11/14/2014 21:30:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Mission","Contemporary American","130 reviews",0:00
"Padrecito","http://www.opentable.com/padrecito?p=4&sd=2014-11-14 19:30&rid=103708&pt=100,100,100,100,100&d=11/14/2014 18:00:00,,11/14/2014 20:30:00,11/14/2014 17:30:00,11/14/2014 21:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Cole Valley","Mexican","110 reviews",2:30
"Hard Water","http://www.opentable.com/hard-water?p=4&sd=2014-11-14 19:30&rid=105379&pt=100,100,100,100,100&d=11/14/2014 17:15:00,,11/14/2014 20:30:00,11/14/2014 17:00:00,11/14/2014 20:45:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Financial District / Embarcadero","Contemporary Southern","83 reviews",3:15
"Pesce","http://www.opentable.com/pesce-san-francisco?p=4&sd=2014-11-14 19:30&rid=139375&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Castro","Italian","132 reviews",0:00
"Urchin Bistrot","http://www.opentable.com/urchin-bistrot?p=4&sd=2014-11-14 19:30&rid=148324&pt=100,100,100,100,100&d=11/14/2014 19:00:00,,11/14/2014 19:45:00,11/14/2014 18:45:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Mission","Contemporary French","154 reviews",0:45
"Indigo","http://www.opentable.com/indigo-san-francisco?p=4&sd=2014-11-14 19:30&rid=1413&pt=100,100,100,100,100&d=11/14/2014 19:00:00,11/14/2014 19:30:00,11/14/2014 20:00:00,11/14/2014 17:45:00,11/14/2014 20:15:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Civic Center / Hayes Valley / Van Ness","Californian","121 reviews",0:00
"Le Central","http://www.opentable.com/le-central?p=4&sd=2014-11-14 19:30&rid=15403&pt=100,100,100,1000,1000&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 18:15:00,11/14/2014 20:15:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Downtown / Union Square","French","75 reviews",0:00
"Nihon Whisky Lounge","http://www.opentable.com/nihon-whisky-lounge?p=4&sd=2014-11-14 19:30&rid=28858&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 18:45:00,11/14/2014 20:15:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","SOMA","Japanese","35 reviews",0:00
"FOG CITY","http://www.opentable.com/fog-city?p=4&sd=2014-11-14 19:30&rid=112810&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 18:45:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Financial District / Embarcadero","American","254 reviews",0:00
"Palm House","http://www.opentable.com/palm-house?p=4&sd=2014-11-14 19:30&rid=144547&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Marina / Cow Hollow / Presidio","Caribbean","70 reviews",0:00
"Yuzuki Japanese Eatery (fka Izakaya Yuzuki)","http://www.opentable.com/yuzuki-japanese-eatery-fka-izakaya-yuzuki?p=4&sd=2014-11-14 19:30&rid=151108&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Mission","Japanese","12 reviews",0:00
"Perry's Union Street","http://www.opentable.com/perrys-union-street?p=4&sd=2014-11-14 19:30&rid=151612&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Marina / Cow Hollow / Presidio","American","9 reviews",0:00
"Zuni Cafe","http://www.opentable.com/zuni-cafe?p=4&sd=2014-11-14 19:30&rid=4485&pt=100,100,100,100,100&d=,,11/14/2014 21:45:00,,11/14/2014 22:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Civic Center / Hayes Valley / Van Ness","Modern European","414 reviews",4:46
"Panta Rei","http://www.opentable.com/panta-rei?p=4&sd=2014-11-14 19:30&rid=20011&pt=100,100,100,1000,100&d=11/14/2014 19:00:00,11/14/2014 19:30:00,11/14/2014 20:00:00,11/14/2014 18:00:00,11/14/2014 20:30:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","North Beach","Italian","32 reviews",0:00
"Gilberth's Rotisserie & Grill","http://www.opentable.com/gilberths-rotisserie-and-grill?p=4&sd=2014-11-14 19:30&rid=84784&pt=100,100,100,100,100&d=11/14/2014 19:00:00,11/14/2014 19:30:00,11/14/2014 20:00:00,11/14/2014 18:30:00,11/14/2014 20:30:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Potrero Hill / Dogpatch","Latin American","13 reviews",0:00
"Precita Park Cafe","http://www.opentable.com/precita-park-cafe?p=4&sd=2014-11-14 19:30&rid=103612&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Bernal Heights","Contemporary American","11 reviews",0:00
"Sabrosa","http://www.opentable.com/sabrosa?p=4&sd=2014-11-14 19:30&rid=113560&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Marina / Cow Hollow / Presidio","Mexican","28 reviews",0:00
"Urban Putt","http://www.opentable.com/urban-putt?p=4&sd=2014-11-14 19:30&rid=117271&pt=100,100,100,100,100&d=11/14/2014 18:30:00,,11/14/2014 20:30:00,11/14/2014 18:00:00,11/14/2014 21:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Mission","American","58 reviews",2:00
"Café Bistro - Nordstrom San Francisco","http://www.opentable.com/cafe-bistro-nordstrom-san-francisco?p=4&sd=2014-11-14 19:30&rid=27265&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Downtown / Union Square","Contemporary American","71 reviews",0:00
"Tuba Restaurant","http://www.opentable.com/tuba-restaurant?p=4&sd=2014-11-14 19:30&rid=41278&pt=100,100,100,1000,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 20:00:00,11/14/2014 18:30:00,11/14/2014 20:15:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Mission","Turkish","78 reviews",0:00
"Urban Curry","http://www.opentable.com/urban-curry?p=4&sd=2014-11-14 19:30&rid=48718&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","North Beach","Indian","1 review",0:00
"OneUP Restaurant & Lounge at Grand Hyatt San Francisco","http://www.opentable.com/oneup-restaurant-and-lounge-at-grand-hyatt-san-francisco?p=4&sd=2014-11-14 19:30&rid=98116&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Downtown / Union Square","American","7 reviews",0:00
"Osteria Cucina Toscana","http://www.opentable.com/osteria-cucina-toscana?p=4&sd=2014-11-14 19:30&rid=109222&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Presidio Heights","Italian","42 reviews",0:00
"Royal Exchange","http://www.opentable.com/royal-exchange?p=4&sd=2014-11-14 19:30&rid=41593&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Financial District / Embarcadero","American","20 reviews",0:00
"Pane e Vino Trattoria","http://www.opentable.com/pane-e-vino-trattoria?p=4&sd=2014-11-14 19:30&rid=102271&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Marina / Cow Hollow / Presidio","Italian","64 reviews",0:00
"Mission Street Oyster Bar & Seafood Restaurant","http://www.opentable.com/mission-street-oyster-bar-and-seafood-restaurant?p=4&sd=2014-11-14 19:30&rid=103363&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Mission","Seafood","28 reviews",0:00
"One Market Restaurant","http://www.opentable.com/one-market-restaurant?p=4&sd=2014-11-14 19:30&rid=4&pt=100,100,100,1000,1000&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 17:45:00,11/14/2014 20:15:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Financial District / Embarcadero","Contemporary American","244 reviews",0:00
"Farallon","http://www.opentable.com/farallon?p=4&sd=2014-11-14 19:30&rid=41&pt=100,100,100,100,1000&d=11/14/2014 19:00:00,,11/14/2014 20:15:00,11/14/2014 18:45:00,11/14/2014 21:30:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Downtown / Union Square","Seafood","360 reviews",1:15
"Brandy Ho's Hunan Food","http://www.opentable.com/brandy-hos-hunan-food?p=4&sd=2014-11-14 19:30&rid=3475&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","North Beach","Chinese","8 reviews",0:00
"Dobbs Ferry Restaurant","http://www.opentable.com/dobbs-ferry-restaurant?p=4&sd=2014-11-14 19:30&rid=73357&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Civic Center / Hayes Valley / Van Ness","American","212 reviews",0:00
"Bluestem Brasserie","http://www.opentable.com/bluestem-brasserie-sf?p=4&sd=2014-11-14 19:30&rid=58276&pt=100,100,100,100,100&d=11/14/2014 18:30:00,,11/14/2014 19:45:00,11/14/2014 18:15:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Downtown / Union Square","American","200 reviews",1:15
"Trou Normand","http://www.opentable.com/trou-normand?p=4&sd=2014-11-14 19:30&rid=141049&pt=100,100,100,100,100&d=11/14/2014 18:30:00,,11/14/2014 20:00:00,11/14/2014 18:15:00,11/14/2014 20:15:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","SOMA","Californian","121 reviews",1:30
"Fringale","http://www.opentable.com/fringale?p=4&sd=2014-11-14 19:30&rid=3128&pt=100,100,100,100,1000&d=11/14/2014 18:00:00,,11/14/2014 20:00:00,11/14/2014 17:45:00,11/14/2014 21:30:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","SOMA","French","117 reviews",2:00
"Trace","http://www.opentable.com/trace?p=4&sd=2014-11-14 19:30&rid=2025&pt=100,100,100,1000,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","SOMA","Contemporary American","27 reviews",0:00
"Tsunami - Mission Bay","http://www.opentable.com/tsunami-mission-bay?p=4&sd=2014-11-14 19:30&rid=28876&pt=100,100,100,100,100&d=11/14/2014 19:15:00,11/14/2014 19:30:00,11/14/2014 19:45:00,11/14/2014 19:00:00,11/14/2014 20:00:00&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Mission Bay / South Beach","Sushi","20 reviews",0:00
"Absinthe Brasserie and Bar","http://www.opentable.com/absinthe-brasserie-and-bar?p=4&sd=2014-11-14 19:30&rid=2542&pt=100,100,100,100,100&d=,,11/14/2014 22:00:00,,&ofbs=,,,,&dt=2014-11-14T19:30:00Z","Civic Center / Hayes Valley / Van Ness","French","370 reviews",5:02
